loan_id,applicant_group,annual_income,loan_amount,dti_ratio,credit_score,employment_years,region,defaulted
LN003404,B,50598.0,21734.0,0.4429,664,9.9,Central,0
LN003405,A,68974.0,31047.0,0.439,766,5.2,North,0
LN003406,A,110053.0,20473.0,0.2051,646,2.2,North,0
LN003407,A,149607.0,54331.0,0.3714,847,4.1,North,0
LN003408,A,113421.0,25541.0,0.2386,753,23.5,Central,0
LN003409,B,85339.0,26444.0,0.3562,604,19.1,North,1
LN003410,A,39819.0,10856.0,0.221,737,10.4,Central,0
LN003411,A,97147.0,27835.0,0.3026,769,3.3,Central,0
LN003412,A,101143.0,44152.0,0.4409,656,1.9,South,1
LN003413,A,101514.0,35272.0,0.3376,689,6.7,South,0
LN003414,B,27261.0,8762.0,0.2902,730,6.9,Central,0
LN003415,B,48067.0,9400.0,0.2209,727,4.2,Central,0
LN003416,B,30913.0,9230.0,0.3287,480,5.2,South,0
LN003417,A,51599.0,34125.0,0.7215,783,7.6,North,0
LN003418,A,71847.0,26092.0,0.4059,850,8.3,South,0
LN003419,A,66139.0,27513.0,0.4082,737,10.2,South,0
LN003420,A,65850.0,21371.0,0.2557,650,7.2,Central,0
LN003421,A,50277.0,11441.0,0.2153,699,5.7,Central,1
LN003422,B,47538.0,20622.0,0.4721,603,12.1,Central,0
LN003423,A,93717.0,30665.0,0.3351,805,3.4,North,0
LN003424,A,71230.0,15763.0,0.1457,749,15.0,Central,0
LN003425,A,81160.0,34663.0,0.4441,748,2.7,Central,0
LN003426,A,74185.0,13651.0,0.122,735,2.4,Central,0
LN003427,B,74206.0,8812.0,0.1149,658,10.4,North,0
LN003428,A,127976.0,41270.0,0.3396,643,1.0,Central,0
LN003429,B,42905.0,16217.0,0.384,837,2.4,Central,0
LN003430,A,85204.0,26032.0,0.4255,736,8.3,North,0
LN003431,B,47527.0,15204.0,0.3467,660,4.6,Central,0
LN003432,B,54443.0,20448.0,0.3661,595,6.7,North,1
LN003433,B,67382.0,26163.0,0.4043,739,1.8,North,0
LN003434,A,109638.0,45209.0,0.3549,625,15.8,North,0
LN003435,A,120204.0,28542.0,0.1526,625,12.9,Central,0
LN003436,B,65840.0,26453.0,0.3986,694,3.4,North,0
LN003437,B,59955.0,17247.0,0.2861,726,2.2,North,0
LN003438,A,75445.0,22441.0,0.3039,681,10.7,South,1
LN003439,A,118714.0,32884.0,0.3051,768,11.1,Central,1
LN003440,A,72066.0,23254.0,0.3575,638,6.5,Central,0
LN003441,A,31786.0,12322.0,0.3599,678,3.1,Central,0
LN003442,A,103190.0,38236.0,0.3523,692,1.2,Central,0
LN003443,B,71032.0,33209.0,0.4661,615,0.8,North,1
LN003444,A,113391.0,26799.0,0.2497,722,16.7,North,0
LN003445,B,62926.0,16444.0,0.2287,564,1.0,North,0
LN003446,A,130971.0,10350.0,0.03,739,1.4,North,0
LN003447,A,117406.0,55582.0,0.4525,727,12.7,South,0
LN003448,A,61824.0,17772.0,0.4143,745,6.5,Central,1
LN003449,A,81003.0,10367.0,0.2056,823,10.7,South,0
LN003450,A,78758.0,24969.0,0.3214,764,6.6,South,0
LN003451,B,81523.0,26406.0,0.3612,661,16.8,Central,0
LN003452,A,102945.0,17255.0,0.162,765,4.4,Central,0
LN003453,A,88069.0,30255.0,0.3686,779,3.6,South,0
LN003454,A,102909.0,48215.0,0.5152,689,2.2,Central,0
LN003455,A,108477.0,33838.0,0.345,665,8.9,Central,0
LN003456,A,97177.0,23692.0,0.2423,727,1.3,North,0
LN003457,B,50225.0,21198.0,0.4325,685,19.0,Central,0
LN003458,A,124572.0,40341.0,0.3085,687,10.5,South,0
LN003459,A,26691.0,4000.0,0.1794,850,8.9,North,0
LN003460,A,83000.0,11885.0,0.1066,729,12.5,North,0
LN003461,A,88502.0,26159.0,0.3269,712,5.3,North,0
LN003462,A,112783.0,32834.0,0.2385,713,3.2,South,0
LN003463,A,93836.0,20045.0,0.1943,753,6.5,Central,0
LN003464,A,110011.0,10842.0,0.1237,767,3.9,Central,0
LN003465,A,65708.0,25258.0,0.4073,698,2.2,Central,0
LN003466,A,98924.0,28325.0,0.2988,662,9.3,North,0
LN003467,B,54620.0,17546.0,0.3788,717,0.9,Central,0
LN003468,A,57694.0,25613.0,0.452,582,5.2,North,0
LN003469,A,89495.0,19715.0,0.2409,783,2.4,Central,0
LN003470,A,69434.0,22473.0,0.303,714,6.5,Central,0
LN003471,A,100106.0,49332.0,0.4319,773,11.4,South,0
LN003472,B,69735.0,27736.0,0.4552,713,5.7,Central,0
LN003473,A,69475.0,26963.0,0.4576,660,1.5,Central,0
LN003474,A,66999.0,13026.0,0.2139,685,4.2,Central,0
LN003475,A,82994.0,23598.0,0.3292,732,10.4,North,0
LN003476,A,90973.0,33898.0,0.3057,605,4.7,North,0
LN003477,A,112276.0,19583.0,0.1621,599,10.7,North,0
LN003478,A,57979.0,28071.0,0.428,691,2.0,North,0
LN003479,A,89239.0,22446.0,0.1807,777,12.2,South,0
LN003480,A,54174.0,26920.0,0.4249,731,7.9,North,0
LN003481,B,55102.0,18020.0,0.3139,720,28.9,North,0
LN003482,A,69355.0,20183.0,0.3735,757,3.6,South,0
LN003483,A,75944.0,9653.0,0.0592,684,5.7,South,0
LN003484,A,66838.0,7777.0,0.1081,698,3.9,North,0
LN003485,B,49494.0,20934.0,0.4357,646,5.2,South,0
LN003486,A,85348.0,9549.0,0.0845,734,9.7,Central,0
LN003487,A,67582.0,7092.0,0.119,775,5.6,North,0
LN003488,A,89898.0,38052.0,0.4331,723,6.3,South,0
LN003489,A,101091.0,20528.0,0.1733,674,6.3,North,0
LN003490,B,50406.0,22469.0,0.4311,692,7.9,North,0
LN003491,A,93025.0,34192.0,0.3851,684,3.0,Central,0
LN003492,A,81366.0,27980.0,0.4025,736,14.2,Central,0
LN003493,A,127111.0,49447.0,0.384,643,13.8,North,0
LN003494,A,66482.0,29062.0,0.4858,616,11.7,South,0
LN003495,A,70673.0,23636.0,0.3764,755,7.9,Central,0
LN003496,A,54196.0,24154.0,0.3599,717,18.1,North,0
LN003497,A,113403.0,42083.0,0.4047,652,3.2,North,0
LN003498,B,66748.0,19510.0,0.3171,623,21.9,Central,0
LN003499,A,100617.0,46471.0,0.498,756,4.3,South,1
LN003500,A,93877.0,31536.0,0.4087,620,2.5,North,0
LN003501,B,58268.0,25819.0,0.4235,522,2.7,North,1
LN003502,A,100166.0,31763.0,0.3083,614,2.8,North,0
LN003503,A,78260.0,23584.0,0.3272,628,2.3,Central,1
LN003504,A,69957.0,44889.0,0.6174,645,1.4,North,1
LN003505,A,69539.0,21741.0,0.2333,673,3.8,North,0
LN003506,A,104721.0,42970.0,0.4779,771,5.5,North,0
LN003507,A,80945.0,31224.0,0.3261,776,4.3,North,0
LN003508,A,70385.0,37538.0,0.5453,757,3.3,Central,0
LN003509,A,101065.0,42253.0,0.3656,685,7.9,North,0
LN003510,A,73528.0,27804.0,0.3917,761,3.0,Central,0
LN003511,A,64877.0,15539.0,0.2937,752,6.8,South,0
LN003512,A,110654.0,37795.0,0.4164,709,17.6,Central,0
LN003513,A,84705.0,36221.0,0.353,703,6.0,Central,0
LN003514,B,60954.0,6102.0,0.1622,733,2.7,North,0
LN003515,B,77655.0,29794.0,0.3406,636,4.7,North,0
LN003516,A,96933.0,36094.0,0.3534,691,14.5,North,1
LN003517,B,73976.0,24385.0,0.335,692,6.1,North,0
LN003518,A,55073.0,19051.0,0.3337,783,3.4,North,1
LN003519,A,99039.0,26053.0,0.2742,727,4.1,Central,0
LN003520,A,73529.0,31902.0,0.4331,759,9.7,South,0
LN003521,A,51415.0,19458.0,0.3999,704,4.3,South,0
LN003522,A,103099.0,25466.0,0.2564,724,7.8,North,0
LN003523,B,33888.0,12836.0,0.3534,728,3.6,Central,0
LN003524,A,73291.0,23250.0,0.2848,778,11.8,Central,0
LN003525,A,65017.0,22894.0,0.3426,741,6.4,Central,0
LN003526,B,53567.0,17587.0,0.2921,698,5.5,Central,0
LN003527,B,30458.0,9944.0,0.3468,686,12.2,Central,0
LN003528,A,72871.0,35161.0,0.4337,572,7.7,South,1
LN003529,B,63930.0,27756.0,0.4417,681,4.1,North,0
LN003530,A,89302.0,26187.0,0.2855,716,5.3,Central,0
LN003531,A,95814.0,31737.0,0.3846,646,7.0,Central,0
LN003532,A,92551.0,5266.0,0.0517,709,6.8,South,0
LN003533,A,70821.0,30377.0,0.4409,606,12.7,Central,0
LN003534,A,102951.0,18217.0,0.1572,695,9.6,North,0
LN003535,A,44396.0,12504.0,0.2466,682,8.6,North,0
LN003536,A,22000.0,6518.0,0.3135,716,4.3,Central,0
LN003537,B,76627.0,18922.0,0.2129,624,3.9,North,0
LN003538,A,76621.0,38660.0,0.5191,772,15.8,North,0
LN003539,B,59755.0,21869.0,0.3715,594,2.9,Central,1
LN003540,A,96921.0,37622.0,0.4798,755,8.5,Central,0
LN003541,B,40310.0,10345.0,0.216,602,4.9,Central,0
LN003542,A,88687.0,30730.0,0.3422,685,0.8,Central,0
LN003543,A,81686.0,32434.0,0.3217,732,15.2,North,0
LN003544,B,56640.0,16723.0,0.2494,580,6.0,Central,0
LN003545,A,111365.0,39766.0,0.2896,700,2.5,North,0
LN003546,A,98870.0,37313.0,0.4432,733,9.7,North,0
LN003547,A,103352.0,18698.0,0.1708,718,0.9,South,0
LN003548,A,141839.0,54263.0,0.439,749,11.3,North,0
LN003549,A,96487.0,6269.0,0.0427,692,8.4,South,0
LN003550,A,85256.0,36867.0,0.4407,842,12.2,North,0
LN003551,A,98861.0,30677.0,0.3377,693,5.9,Central,0
LN003552,A,72371.0,48497.0,0.6699,658,14.1,Central,1
LN003553,A,74654.0,31008.0,0.4085,678,6.6,North,0
LN003554,A,61147.0,30808.0,0.5667,781,10.6,North,0
LN003555,A,47664.0,14700.0,0.3266,741,11.0,North,0
LN003556,A,125354.0,48518.0,0.4004,637,12.3,Central,0
LN003557,A,98940.0,35438.0,0.4413,609,6.2,Central,0
LN003558,A,73579.0,33560.0,0.4596,704,2.1,North,0
LN003559,A,48819.0,21945.0,0.4583,676,9.9,Central,0
LN003560,A,106410.0,54645.0,0.4514,689,11.7,South,0
LN003561,A,49282.0,18158.0,0.3955,768,15.6,South,0
LN003562,B,92510.0,19110.0,0.22,646,9.6,North,0
LN003563,A,111444.0,40721.0,0.259,612,7.2,North,0
LN003564,A,89814.0,30767.0,0.3761,809,1.9,Central,0
LN003565,A,45226.0,4000.0,0.1146,738,8.1,Central,0
LN003566,A,62848.0,4111.0,0.0963,652,16.5,South,0
LN003567,A,91406.0,36144.0,0.403,818,2.2,Central,0
LN003568,B,44690.0,19961.0,0.5282,700,8.4,North,0
LN003569,A,71362.0,20862.0,0.3129,850,6.5,Central,0
LN003570,B,74734.0,44476.0,0.6042,707,3.1,Central,1
LN003571,A,80795.0,22228.0,0.2847,661,2.5,South,0
LN003572,A,63265.0,29393.0,0.4718,676,11.0,Central,0
LN003573,A,97377.0,34194.0,0.3419,721,7.0,Central,1
LN003574,A,83315.0,42207.0,0.5429,784,3.7,North,0
LN003575,B,71492.0,13462.0,0.1845,611,9.7,Central,1
LN003576,A,61684.0,29526.0,0.4651,817,1.7,Central,0
LN003577,B,44242.0,18560.0,0.4849,772,6.6,Central,0
LN003578,A,69181.0,24828.0,0.3763,776,4.2,North,0
LN003579,A,59107.0,19696.0,0.2558,643,6.0,North,0
LN003580,A,103473.0,30778.0,0.248,660,3.9,Central,0
LN003581,A,115398.0,34603.0,0.284,694,4.2,North,0
LN003582,A,61687.0,11955.0,0.2309,682,5.4,South,0
LN003583,A,82335.0,40763.0,0.4213,728,7.9,Central,0
LN003584,B,42940.0,6306.0,0.0946,764,8.5,Central,0
LN003585,A,101032.0,43099.0,0.5139,611,2.1,North,0
LN003586,A,91534.0,38533.0,0.4451,739,2.2,North,1
LN003587,B,56150.0,33031.0,0.5683,724,4.2,South,0
LN003588,B,57270.0,20727.0,0.3949,776,16.9,North,0
LN003589,A,59693.0,14341.0,0.2225,669,1.0,South,0
LN003590,A,102870.0,34571.0,0.3359,816,9.2,South,0
LN003591,B,52868.0,6067.0,0.193,743,7.7,North,0
LN003592,B,74655.0,17891.0,0.2884,774,6.7,North,0
LN003593,A,109304.0,44226.0,0.385,633,5.5,Central,0
LN003594,A,88127.0,47668.0,0.5303,678,6.0,North,0
LN003595,A,97251.0,32461.0,0.2567,659,7.1,Central,0
LN003596,A,86026.0,33777.0,0.421,726,13.6,North,1
LN003597,A,95056.0,25421.0,0.2816,632,1.7,Central,0
LN003598,A,36718.0,13012.0,0.3565,720,1.4,South,0
LN003599,A,85552.0,29149.0,0.3716,603,0.8,North,0
LN003600,A,48031.0,15822.0,0.3122,849,9.5,Central,0
LN003601,B,67640.0,19013.0,0.2978,766,3.2,North,0
LN003602,A,134681.0,79288.0,0.5825,713,2.3,Central,0
LN003603,A,116853.0,13955.0,0.136,656,5.6,North,0
LN003604,B,70953.0,20357.0,0.3027,675,7.3,North,0
LN003605,A,87837.0,22747.0,0.2487,611,11.5,Central,0
LN003606,A,102596.0,42946.0,0.4351,738,6.8,North,0
LN003607,A,70488.0,24017.0,0.3596,662,9.3,Central,0
LN003608,A,68988.0,19906.0,0.2485,808,9.3,South,0
LN003609,A,93771.0,40778.0,0.4013,759,11.0,South,0
LN003610,A,138627.0,71480.0,0.5311,735,8.0,South,0
LN003611,A,98329.0,52735.0,0.5543,783,1.3,South,0
LN003612,B,47343.0,24947.0,0.5036,670,8.8,South,0
LN003613,B,70420.0,16066.0,0.2431,644,2.9,Central,0
LN003614,A,72168.0,27666.0,0.3799,690,8.4,North,0
LN003615,A,73662.0,26040.0,0.3631,683,0.7,Central,0
LN003616,B,47696.0,23942.0,0.5075,669,2.8,Central,0
LN003617,A,98494.0,51187.0,0.5485,729,10.7,South,0
LN003618,B,58760.0,9665.0,0.1848,706,4.8,Central,0
LN003619,A,102198.0,35407.0,0.3576,697,19.8,North,0
LN003620,A,95999.0,25343.0,0.2376,777,7.5,South,0
LN003621,A,69875.0,12851.0,0.2194,758,14.1,Central,0
LN003622,A,93045.0,33941.0,0.388,697,6.7,Central,0
LN003623,A,63211.0,28095.0,0.3901,683,5.2,North,1
LN003624,A,38309.0,9964.0,0.2659,725,7.7,North,0
LN003625,A,58465.0,27785.0,0.4117,691,5.8,North,0
LN003626,A,98498.0,8705.0,0.1003,682,6.5,North,0
LN003627,A,106828.0,4000.0,0.0751,647,6.8,North,0
LN003628,A,103711.0,21208.0,0.168,728,5.5,North,0
LN003629,A,82041.0,29642.0,0.412,774,4.6,Central,0
LN003630,A,22000.0,9953.0,0.41,722,7.1,Central,0
LN003631,A,38268.0,12563.0,0.2837,675,2.8,Central,0
LN003632,A,84272.0,37351.0,0.4684,667,4.3,Central,0
LN003633,A,112717.0,48392.0,0.4618,743,11.4,Central,0
LN003634,B,54029.0,16319.0,0.2831,585,3.9,North,0
LN003635,B,67524.0,14627.0,0.1991,700,2.3,Central,0
LN003636,B,81821.0,22808.0,0.254,729,5.2,Central,0
LN003637,A,82514.0,50365.0,0.5509,703,15.8,Central,0
LN003638,A,107361.0,33617.0,0.2908,659,5.7,Central,0
LN003639,A,82075.0,24905.0,0.3507,747,1.3,North,0
LN003640,B,73346.0,24610.0,0.3422,679,5.2,North,0
LN003641,A,85223.0,25953.0,0.3167,608,9.3,North,0
LN003642,A,70249.0,8872.0,0.1358,602,3.1,Central,0
LN003643,B,69954.0,25279.0,0.3925,604,11.6,North,1
LN003644,A,89483.0,22279.0,0.2288,686,4.9,North,0
LN003645,B,80562.0,4000.0,0.0878,527,3.7,South,0
LN003646,B,58277.0,5909.0,0.1421,581,3.8,Central,0
LN003647,A,73934.0,24472.0,0.3634,648,11.4,North,0
LN003648,A,109060.0,22660.0,0.235,723,4.9,South,0
LN003649,B,58348.0,14624.0,0.229,689,2.3,Central,0
LN003650,A,56511.0,31640.0,0.5172,714,0.4,South,0
LN003651,A,83972.0,18779.0,0.1861,597,10.6,Central,0
LN003652,A,56163.0,8405.0,0.1617,736,4.8,South,0
LN003653,A,76202.0,28401.0,0.3825,614,7.1,Central,0
LN003654,A,66028.0,21461.0,0.2893,829,4.9,South,0
LN003655,A,80543.0,24746.0,0.2827,740,4.7,South,0
LN003656,A,82711.0,36488.0,0.3923,778,4.6,North,0
LN003657,A,85219.0,23016.0,0.2519,729,18.5,South,0
LN003658,A,109102.0,39612.0,0.4243,661,14.2,South,0
LN003659,A,107315.0,36268.0,0.3147,703,8.4,South,0
LN003660,A,97072.0,34831.0,0.3465,768,2.9,North,0
LN003661,A,68095.0,13544.0,0.2006,663,1.6,North,0
LN003662,A,97798.0,26250.0,0.2969,756,5.9,North,0
LN003663,A,108428.0,40363.0,0.388,685,5.3,Central,0
LN003664,A,120984.0,48744.0,0.4408,757,16.5,North,0
LN003665,A,93434.0,27263.0,0.3436,763,12.6,South,0
LN003666,B,77526.0,19648.0,0.2182,743,8.5,North,0
LN003667,B,80687.0,31673.0,0.4189,664,8.9,South,1
LN003668,B,79408.0,34049.0,0.4403,544,3.6,South,0
LN003669,A,55084.0,19681.0,0.4448,762,11.5,Central,0
LN003670,B,91051.0,39147.0,0.3786,597,9.8,South,1
LN003671,A,55241.0,20002.0,0.4267,776,15.2,Central,0
LN003672,A,122843.0,36140.0,0.2461,759,5.2,North,0
LN003673,B,39879.0,10522.0,0.2595,674,3.0,North,0
LN003674,A,73796.0,18363.0,0.2334,758,4.2,North,0
LN003675,B,44263.0,18449.0,0.3539,754,9.8,Central,0
LN003676,B,84258.0,4000.0,0.0474,824,9.7,Central,0
LN003677,A,88998.0,22986.0,0.2852,725,13.9,Central,0
LN003678,A,115686.0,30948.0,0.3179,760,4.0,Central,1
LN003679,A,50925.0,11918.0,0.19,677,1.6,North,0
LN003680,A,87255.0,34946.0,0.4103,704,4.9,North,0
LN003681,A,33084.0,14735.0,0.4207,811,5.5,Central,0
LN003682,B,96655.0,27418.0,0.2789,659,2.5,North,0
LN003683,A,91834.0,40830.0,0.4128,743,5.2,Central,0
LN003684,A,83744.0,17693.0,0.1901,782,3.9,North,0
LN003685,A,90304.0,34360.0,0.3404,755,4.8,South,0
LN003686,B,67766.0,30602.0,0.4238,676,6.4,North,0
LN003687,A,60864.0,23637.0,0.402,811,11.3,North,1
LN003688,A,91083.0,48214.0,0.4809,762,11.8,Central,0
LN003689,B,49703.0,17314.0,0.4023,795,5.0,Central,0
LN003690,B,71617.0,37240.0,0.5357,716,7.8,Central,1
LN003691,A,66737.0,24561.0,0.3356,641,0.8,North,0
LN003692,A,68125.0,19023.0,0.2903,848,4.4,Central,0
LN003693,A,65435.0,22442.0,0.3773,645,17.9,North,0
LN003694,A,77808.0,7461.0,0.1126,636,2.6,Central,0
LN003695,A,98700.0,37478.0,0.3803,721,9.7,Central,0
LN003696,A,22000.0,10676.0,0.5553,757,2.7,North,0
LN003697,A,61959.0,20968.0,0.3001,701,8.2,North,0
LN003698,A,112223.0,37358.0,0.3142,675,6.1,North,0
LN003699,A,60252.0,24179.0,0.3966,677,10.2,Central,0
LN003700,A,95504.0,22941.0,0.2641,664,9.3,Central,0
LN003701,A,64855.0,21125.0,0.3264,849,4.3,Central,0
LN003702,A,84659.0,15719.0,0.1217,707,5.4,North,0
LN003703,B,47317.0,15501.0,0.2849,822,6.6,North,0
LN003704,B,78052.0,32024.0,0.4014,674,2.7,Central,1
LN003705,A,88547.0,21102.0,0.2797,758,13.5,South,0
LN003706,A,97232.0,29664.0,0.3645,663,8.2,Central,1
LN003707,A,82840.0,24348.0,0.2611,667,6.1,Central,0
LN003708,B,70416.0,16976.0,0.2156,655,1.1,North,0
LN003709,A,102100.0,34008.0,0.3667,788,11.7,Central,0
LN003710,B,58037.0,14564.0,0.2595,787,16.1,Central,0
LN003711,A,55601.0,13591.0,0.1659,683,1.6,Central,0
LN003712,A,72598.0,19167.0,0.274,727,3.3,Central,0
LN003713,B,78891.0,18038.0,0.2395,601,3.7,South,0
LN003714,A,98153.0,45912.0,0.4537,799,6.3,Central,0
LN003715,A,97683.0,27881.0,0.2843,685,6.6,Central,0
LN003716,A,65467.0,11393.0,0.1991,727,5.2,North,1
LN003717,A,96767.0,46767.0,0.4861,763,12.2,North,0
LN003718,A,68684.0,11943.0,0.1846,846,3.7,Central,0
LN003719,A,72886.0,20368.0,0.2778,649,16.7,North,0
LN003720,A,107332.0,26993.0,0.1959,751,4.4,North,0
LN003721,B,62477.0,21322.0,0.4363,576,5.6,Central,0
LN003722,A,47034.0,4000.0,0.0561,625,14.6,North,0
LN003723,A,138599.0,59255.0,0.5087,800,13.1,North,0
LN003724,A,65865.0,16276.0,0.3111,803,2.7,North,0
LN003725,A,85135.0,45537.0,0.5243,712,6.4,South,0
LN003726,B,53080.0,12837.0,0.2052,569,2.5,Central,0
LN003727,A,85187.0,34033.0,0.445,735,4.6,South,0
LN003728,A,84842.0,21496.0,0.2149,644,3.6,North,0
LN003729,A,84984.0,14559.0,0.2282,783,6.2,North,1
LN003730,A,84443.0,7107.0,0.03,850,10.6,North,0
LN003731,B,59993.0,20799.0,0.3798,639,7.2,North,1
LN003732,A,91802.0,46605.0,0.5291,767,5.4,North,0
LN003733,A,59450.0,10131.0,0.1178,725,3.2,North,0
LN003734,A,85600.0,39850.0,0.4827,834,4.5,North,0
LN003735,A,108869.0,35462.0,0.2624,707,6.1,South,0
LN003736,A,73930.0,10931.0,0.1863,793,7.5,Central,0
LN003737,A,141299.0,78385.0,0.5896,734,9.2,South,0
LN003738,A,104660.0,52145.0,0.4809,747,13.2,South,0
LN003739,B,65448.0,14282.0,0.3019,701,14.0,South,0
LN003740,A,95459.0,9801.0,0.0941,765,5.1,Central,0
LN003741,A,55126.0,23349.0,0.3404,619,13.2,North,0
LN003742,A,85777.0,31597.0,0.3473,698,1.5,North,0
LN003743,A,130426.0,37567.0,0.2835,752,6.1,North,0
LN003744,A,56254.0,11158.0,0.0688,727,5.6,North,0
LN003745,A,86680.0,18881.0,0.268,727,1.5,North,1
LN003746,B,90979.0,24183.0,0.3275,746,0.6,North,0
LN003747,A,68536.0,19230.0,0.3461,796,10.2,North,0
LN003748,B,33357.0,11216.0,0.35,744,4.0,South,0
LN003749,A,118133.0,31805.0,0.2205,736,10.2,North,0
LN003750,A,71764.0,8866.0,0.1453,741,1.7,North,0
LN003751,A,67690.0,26586.0,0.3922,741,11.5,North,0
LN003752,A,103616.0,31828.0,0.3228,636,11.5,North,0
LN003753,A,123083.0,28951.0,0.1628,773,5.6,North,0
LN003754,A,92091.0,35862.0,0.383,735,13.7,Central,0
LN003755,A,104410.0,42481.0,0.3843,746,2.5,Central,0
LN003756,B,49200.0,22037.0,0.4746,671,4.1,North,0
LN003757,A,85167.0,47925.0,0.5535,686,6.1,Central,0
LN003758,A,74428.0,35725.0,0.5381,738,4.2,Central,1
LN003759,A,110274.0,54715.0,0.5204,733,7.3,North,0
LN003760,A,62782.0,24103.0,0.4314,659,2.2,North,0
LN003761,A,51492.0,9994.0,0.1796,607,13.1,North,1
LN003762,A,153048.0,70732.0,0.4073,732,8.8,Central,1
LN003763,A,79734.0,33822.0,0.4691,636,5.6,Central,1
LN003764,A,65467.0,14977.0,0.2254,687,5.6,North,0
LN003765,A,100798.0,37983.0,0.3321,692,9.1,North,0
LN003766,A,131083.0,29673.0,0.2286,777,4.5,North,0
LN003767,A,64195.0,16565.0,0.3536,714,8.2,North,0
LN003768,B,57101.0,15161.0,0.2657,673,2.8,North,0
LN003769,A,53602.0,25038.0,0.4656,653,3.7,North,0
LN003770,A,43655.0,14567.0,0.3388,626,1.2,Central,1
LN003771,A,72249.0,32301.0,0.52,682,4.3,Central,0
LN003772,A,70349.0,32452.0,0.4397,732,13.7,Central,0
LN003773,A,68746.0,21026.0,0.2726,685,3.1,Central,0
LN003774,A,106522.0,15459.0,0.1943,586,5.8,Central,0
LN003775,B,83484.0,20959.0,0.1474,699,8.9,North,1
LN003776,B,67150.0,39220.0,0.6194,822,23.5,North,0
LN003777,A,81373.0,49695.0,0.582,746,6.9,South,0
LN003778,A,141872.0,47988.0,0.3145,714,10.2,Central,0
LN003779,A,22000.0,7035.0,0.3875,777,1.3,South,0
LN003780,B,41077.0,11574.0,0.2686,683,9.1,Central,0
LN003781,A,79721.0,9777.0,0.1432,693,3.1,North,0
LN003782,A,119392.0,47206.0,0.4038,713,9.5,Central,0
LN003783,B,52139.0,9065.0,0.1978,763,2.5,Central,0
LN003784,A,128959.0,56896.0,0.4699,651,4.6,Central,0
LN003785,A,74039.0,23338.0,0.3281,796,8.7,Central,0
LN003786,A,72012.0,15528.0,0.2517,707,8.5,North,0
LN003787,A,89094.0,21921.0,0.2449,726,2.9,South,0
LN003788,A,40494.0,13402.0,0.2307,807,6.9,Central,0
LN003789,A,62507.0,32725.0,0.5215,822,2.9,North,0
LN003790,A,84686.0,39894.0,0.4481,769,1.3,South,0
LN003791,A,91987.0,29021.0,0.2975,800,5.8,Central,0
LN003792,B,63132.0,18360.0,0.2539,612,8.0,South,0
LN003793,A,79344.0,17262.0,0.2136,657,7.8,South,0
LN003794,A,67893.0,24312.0,0.2744,704,3.7,South,0
LN003795,A,68971.0,15422.0,0.2851,735,13.6,Central,0
LN003796,A,115663.0,29593.0,0.1706,676,12.7,North,0
LN003797,A,93640.0,14978.0,0.2041,738,5.1,Central,0
LN003798,A,97291.0,36214.0,0.347,578,11.7,North,0
LN003799,A,54349.0,18790.0,0.3454,749,8.6,South,0
LN003800,B,49793.0,17885.0,0.2873,657,7.8,North,0
LN003801,B,84553.0,36087.0,0.4785,516,1.9,North,0
LN003802,A,86125.0,30395.0,0.3059,681,8.6,North,0
LN003803,A,94820.0,14452.0,0.2128,698,7.0,Central,0
LN003804,A,69608.0,31858.0,0.4637,727,4.2,South,0
LN003805,B,48268.0,24249.0,0.5219,753,6.3,North,0
LN003806,A,72437.0,9508.0,0.1153,673,11.4,North,0
LN003807,A,81742.0,32066.0,0.3074,731,13.3,North,0
LN003808,B,44779.0,14161.0,0.3277,665,17.3,South,0
LN003809,A,71882.0,5480.0,0.0912,601,1.8,Central,0
LN003810,B,53959.0,26491.0,0.4976,557,4.3,North,0
LN003811,A,113809.0,29560.0,0.2536,657,1.8,North,0
LN003812,A,83538.0,24318.0,0.3104,727,1.9,North,0
LN003813,A,76677.0,45975.0,0.579,722,6.3,North,0
LN003814,B,42654.0,20973.0,0.4974,660,12.2,North,0
LN003815,A,88086.0,18337.0,0.2654,783,13.3,South,0
LN003816,A,103768.0,26968.0,0.2118,729,2.0,Central,0
LN003817,A,107349.0,34533.0,0.2888,771,2.5,North,1
LN003818,A,128744.0,70510.0,0.573,625,6.7,North,0
LN003819,B,68504.0,19703.0,0.2237,715,6.4,North,0
LN003820,A,128786.0,26911.0,0.2007,752,7.6,North,0
LN003821,B,43189.0,13951.0,0.3139,655,6.7,North,0
LN003822,B,123704.0,55508.0,0.4923,730,9.5,Central,0
LN003823,A,50965.0,16364.0,0.2393,797,19.8,North,0
LN003824,A,74646.0,24275.0,0.2615,712,2.8,North,0
LN003825,A,83430.0,32147.0,0.4008,692,10.8,South,0
LN003826,A,68097.0,25713.0,0.3549,747,0.5,South,0
LN003827,A,70019.0,21204.0,0.3086,758,1.6,Central,0
LN003828,A,115379.0,37825.0,0.3335,707,1.9,North,0
LN003829,A,103182.0,39571.0,0.406,783,15.0,North,0
LN003830,A,94875.0,37611.0,0.3368,770,5.8,Central,0
LN003831,A,105013.0,27368.0,0.2977,766,7.5,North,1
LN003832,A,95613.0,31863.0,0.3947,809,25.4,North,0
LN003833,A,137400.0,65139.0,0.4663,700,8.0,Central,1
LN003834,B,72185.0,22078.0,0.3207,784,12.8,Central,0
LN003835,A,47874.0,16918.0,0.3519,751,14.8,Central,0
